,turns,winner
12403,55,White
12404,55,White
12405,49,White
12414,33,White
12416,53,White
12422,28,White
12423,52,White
12427,41,White
12428,75,White
12429,59,White
12431,15,White
12434,19,White
12435,79,White
12436,117,White
12437,91,White
12439,109,White
12440,101,White
12442,67,White
12447,49,White
12448,10,White
12449,77,White
12452,29,White
12456,36,White
12459,37,White
12461,91,White
12463,59,White
12464,58,White
12465,95,White
12467,73,White
12468,43,White
12471,27,White
12473,97,White
12478,35,White
12479,25,White
12484,16,White
12485,127,White
12487,73,White
12488,88,White
12495,99,White
12496,39,White
12497,31,White
12499,31,White
12505,47,White
12507,61,White
12509,87,White
12510,109,White
12512,87,White
12513,101,White
12514,103,White
12515,53,White
12517,39,White
12518,31,White
12519,121,White
12525,81,White
12526,101,White
12530,105,White
12532,27,White
12536,57,White
12537,89,White
12538,133,White
12539,39,White
12540,33,White
12542,49,White
12544,123,White
12545,49,White
12549,43,White
12553,127,White
12561,19,White
12563,45,White
12565,9,White
12566,43,White
12567,7,White
12571,53,White
12574,64,White
12576,61,White
12579,43,White
12580,57,White
12582,67,White
12583,21,White
12584,31,White
12586,49,White
12587,40,White
12588,49,White
12593,47,White
12594,15,White
12595,95,White
12599,47,White
12601,37,White
12602,105,White
12603,41,White
12606,69,White
12607,45,White
12608,117,White
12609,55,White
12610,47,White
12612,83,White
12613,47,White
12616,41,White
12618,41,White
12619,43,White
12623,59,White
12625,81,White
12629,55,White
12630,95,White
12631,101,White
12632,47,White
12633,71,White
12636,47,White
12637,39,White
12638,93,White
12639,69,White
12641,45,White
12643,53,White
12646,29,White
12647,72,White
12648,63,White
12655,63,White
12657,75,White
12659,105,White
12660,69,White
12664,109,White
12665,17,White
12666,47,White
12668,15,White
12669,45,White
12670,45,White
12672,77,White
12673,43,White
12674,81,White
12675,139,White
12683,55,White
12685,33,White
12686,31,White
12688,109,White
12690,67,White
12691,91,White
12698,43,White
12701,43,White
12703,87,White
12707,33,White
12710,45,White
12712,37,White
12714,69,White
12716,109,White
12717,53,White
12718,81,White
12720,61,White
12721,51,White
12722,43,White
12723,51,White
12724,51,White
12725,69,White
12726,53,White
12727,17,White
12728,39,White
12731,49,White
12734,3,White
12737,35,White
12738,53,White
12739,131,White
12743,15,White
12744,49,White
12745,37,White
12748,83,White
12749,59,White
12750,29,White
12753,57,White
12755,42,White
12757,23,White
12760,17,White
12761,17,White
12762,67,White
12764,36,White
12765,45,White
12767,45,White
12768,75,White
12769,93,White
12771,81,White
12773,51,White
12775,51,White
12777,45,White
12778,101,White
12779,63,White
12782,11,White
12785,43,White
12786,103,White
12788,29,White
12790,14,White
12792,14,White
12796,27,White
12798,39,White
12801,34,White
12805,115,White
12807,19,White
12808,51,White
12810,58,White
12813,71,White
12815,51,White
12816,17,White
12817,69,White
12821,53,White
12825,83,White
12827,73,White
12831,35,White
12832,57,White
12834,93,White
12835,61,White
12843,57,White
12846,89,White
12847,25,White
12850,67,White
12851,37,White
12853,66,White
12854,30,White
12855,55,White
12857,49,White
12858,56,White
12861,41,White
12863,23,White
12864,67,White
12868,57,White
12869,39,White
12870,65,White
12871,96,White
12872,37,White
12873,97,White
12874,135,White
12876,44,White
12878,93,White
12880,45,White
12883,55,White
12884,73,White
12885,19,White
12887,35,White
12888,51,White
12889,39,White
12891,51,White
12893,45,White
12896,37,White
12899,63,White
12901,65,White
12902,113,White
12903,67,White
12905,85,White
12910,89,White
12911,43,White
12918,95,White
12920,49,White
12923,101,White
12925,107,White
12927,39,White
12928,55,White
12929,49,White
12931,75,White
12933,2,White
12936,2,White
12937,27,White
12940,2,White
12941,2,White
12942,2,White
12943,2,White
12945,2,White
12947,2,White
12948,2,White
12950,2,White
12951,2,White
12952,2,White
12953,2,White
12954,2,White
12955,37,White
12958,39,White
12963,117,White
12967,57,White
12970,125,White
12971,47,White
12977,57,White
12982,91,White
12983,51,White
12985,57,White
12987,43,White
12988,81,White
12989,131,White
12990,39,White
12992,11,White
12995,43,White
12999,31,White
13001,57,White
13004,107,White
13006,83,White
13007,101,White
13008,19,White
13009,20,White
13010,63,White
13011,95,White
13018,15,White
13020,23,White
13021,45,White
13023,49,White
13024,55,White
13025,43,White
13028,77,White
13029,41,White
13030,53,White
13032,79,White
13035,51,White
13036,17,White
13037,39,White
13038,33,White
13039,36,White
13041,15,White
13042,37,White
13043,41,White
13044,69,White
13045,51,White
13047,85,White
13049,95,White
13051,69,White
13053,103,White
13056,129,White
13061,53,White
13062,25,White
13063,19,White
13068,67,White
13072,53,White
13075,89,White
13078,29,White
13079,109,White
13080,51,White
13083,11,White
13086,43,White
13090,45,White
13091,69,White
13092,129,White
13093,57,White
13094,19,White
13096,35,White
13097,41,White
13098,75,White
13099,71,White
13101,109,White
13105,49,White
13111,7,White
13113,95,White
13114,45,White
13115,36,White
13116,71,White
13117,119,White
13118,75,White
13120,41,White
13124,87,White
13129,67,White
13130,99,White
13132,57,White
13135,35,White
13136,79,White
13137,69,White
13138,31,White
13142,51,White
13144,36,White
13146,87,White
13148,111,White
13149,27,White
13152,25,White
13157,61,White
13158,63,White
13161,33,White
13162,17,White
13165,47,White
13166,25,White
13167,71,White
13168,57,White
13170,17,White
13171,71,White
13172,23,White
13177,51,White
13178,33,White
13180,53,White
13183,83,White
13184,71,White
13188,53,White
13189,109,White
13190,45,White
13191,73,White
13193,41,White
13195,33,White
13198,101,White
13199,85,White
13200,81,White
13201,57,White
13202,31,White
13208,79,White
13209,15,White
13211,123,White
13213,115,White
13215,57,White
13217,69,White
13220,55,White
13222,125,White
13225,71,White
13226,55,White
13227,71,White
13229,77,White
13237,2,White
13239,5,White
13240,15,White
13243,69,White
13245,37,White
13247,89,White
13249,93,White
13250,77,White
13251,53,White
13252,51,White
13253,93,White
13254,39,White
13255,52,White
13256,15,White
13262,95,White
13264,57,White
13270,7,White
13272,31,White
13274,91,White
13277,93,White
13278,61,White
13281,29,White
13282,121,White
13287,106,White
13290,51,White
13292,39,White
13294,91,White
13295,119,White
13299,55,White
13304,45,White
13306,61,White
13307,95,White
13311,42,White
13313,99,White
13319,39,White
13320,93,White
13321,29,White
13323,84,White
13324,67,White
13327,63,White
13329,8,White
13330,99,White
13333,15,White
13335,63,White
13336,54,White
13340,21,White
13343,61,White
13344,21,White
13347,55,White
13348,57,White
13351,35,White
13352,43,White
13353,111,White
13354,49,White
13357,14,White
13358,5,White
13359,19,White
13361,57,White
13363,33,White
13364,29,White
13367,75,White
13368,9,White
13372,73,White
13373,17,White
13375,58,White
13376,59,White
13379,31,White
13380,57,White
13381,77,White
13383,65,White
13386,97,White
13388,21,White
13389,47,White
13392,45,White
13394,55,White
13396,103,White
13397,34,White
13399,85,White
13403,61,White
13404,47,White
13405,61,White
13406,59,White
13409,59,White
13410,39,White
13411,47,White
13412,53,White
13415,49,White
13417,45,White
13420,24,White
13423,64,White
13424,57,White
13425,51,White
13427,37,White
13429,10,White
13430,97,White
13431,117,White
13433,21,White
13435,12,White
13437,45,White
13438,111,White
13440,61,White
13443,5,White
13449,61,White
13450,69,White
13453,75,White
13456,58,White
13457,119,White
13459,121,White
13460,75,White
13461,109,White
13462,87,White
13463,77,White
13464,87,White
13465,91,White
13467,29,White
13469,47,White
13471,10,White
13474,87,White
13475,69,White
13478,47,White
13479,113,White
13480,91,White
13482,55,White
13483,101,White
13485,41,White
13488,109,White
13489,69,White
13492,45,White
13493,27,White
13495,53,White
13496,27,White
13497,99,White
13498,85,White
13499,67,White
13505,33,White
13506,59,White
13507,119,White
13508,123,White
13510,45,White
13511,41,White
13512,55,White
13513,63,White
13514,89,White
13515,71,White
13516,75,White
13517,43,White
13520,40,White
13523,77,White
13525,43,White
13528,62,White
13530,22,White
13531,81,White
13534,105,White
13537,50,White
13540,63,White
13541,21,White
13542,69,White
13543,71,White
13546,51,White
13547,57,White
13550,61,White
13551,67,White
13553,15,White
13556,51,White
13561,23,White
13566,65,White
13567,127,White
13568,39,White
13569,117,White
13572,67,White
13575,133,White
13576,43,White
13580,67,White
13581,19,White
13582,16,White
13584,65,White
13585,28,White
13589,87,White
13591,52,White
13594,55,White
13595,82,White
13600,31,White
13601,27,White
13602,42,White
13603,46,White
13606,85,White
13607,39,White
13609,53,White
13610,63,White
13611,37,White
13614,67,White
13615,35,White
13619,109,White
13620,25,White
13627,105,White
13629,51,White
13632,81,White
13634,61,White
13636,50,White
13637,57,White
13638,41,White
13639,61,White
13641,93,White
13644,53,White
13647,37,White
13650,45,White
13651,49,White
13653,47,White
13654,69,White
13656,57,White
13658,45,White
13659,53,White
13660,51,White
13662,41,White
13663,27,White
13665,81,White
13666,63,White
13667,49,White
13669,91,White
13671,93,White
13674,109,White
13677,77,White
13679,47,White
13682,55,White
13683,27,White
13688,105,White
13689,83,White
13691,89,White
13692,35,White
13695,37,White
13698,25,White
13702,85,White
13706,35,White
13708,61,White
13710,41,White
13711,57,White
13712,37,White
13714,6,White
13717,97,White
13718,67,White
13722,111,White
13724,33,White
13728,49,White
13730,59,White
13732,33,White
13735,47,White
13736,30,White
13737,24,White
13738,20,White
13742,82,White
13743,87,White
13744,19,White
13745,59,White
13748,53,White
13749,39,White
13751,51,White
13755,59,White
13756,111,White
13758,101,White
13759,15,White
13760,42,White
13765,21,White
13766,73,White
13768,74,White
13773,125,White
13774,55,White
13777,55,White
13780,37,White
13782,81,White
13783,67,White
13788,39,White
13790,117,White
13791,63,White
13794,69,White
13795,71,White
13796,81,White
13798,109,White
13800,113,White
13802,103,White
13803,53,White
13804,47,White
13808,33,White
13809,67,White
13810,53,White
13814,41,White
13818,10,White
13819,43,White
13820,61,White
13821,85,White
13822,45,White
13823,23,White
13827,45,White
13830,23,White
13832,59,White
13833,61,White
13835,15,White
13836,51,White
13837,55,White
13838,55,White
13842,87,White
13846,79,White
13850,43,White
13852,103,White
13855,31,White
13858,63,White
13861,23,White
13863,46,White
13865,69,White
13867,87,White
13868,45,White
13870,25,White
13876,47,White
13878,63,White
13880,61,White
13881,51,White
13882,109,White
13884,39,White
13887,89,White
13888,50,White
13893,42,White
13897,71,White
13898,51,White
13899,39,White
13903,107,White
13907,43,White
13908,35,White
13910,47,White
13911,63,White
13912,40,White
13913,129,White
13915,45,White
13917,49,White
13920,35,White
13922,25,White
13923,40,White
13924,20,White
13926,37,White
13929,53,White
13930,66,White
13932,53,White
13936,83,White
13937,109,White
13938,61,White
13939,61,White
13940,63,White
13941,43,White
13942,61,White
13947,31,White
13948,133,White
13952,75,White
13953,89,White
13956,59,White
13957,83,White
13962,59,White
13969,55,White
13971,95,White
13973,137,White
13974,43,White
13985,27,White
13986,61,White
13987,37,White
13990,51,White
13991,11,White
13994,43,White
13999,53,White
14001,21,White
14003,5,White
14006,41,White
14007,29,White
14008,123,White
14012,53,White
14013,41,White
14016,15,White
14020,25,White
14024,75,White
14026,45,White
14029,103,White
14030,49,White
14033,68,White
14034,97,White
14035,61,White
14039,35,White
14041,57,White
14042,63,White
14045,83,White
14046,69,White
14047,105,White
14049,27,White
14053,61,White
14054,45,White
14055,139,White
14058,105,White
14061,27,White
14062,45,White
14063,17,White
14064,45,White
14068,17,White
14070,41,White
14072,51,White
14075,15,White
14076,19,White
14077,21,White
14079,25,White
14082,35,White
14083,61,White
14085,20,White
14086,89,White
14087,47,White
14088,63,White
14089,65,White
14090,51,White
14093,61,White
14096,65,White
14097,59,White
14098,28,White
14099,53,White
14100,55,White
14103,55,White
14104,71,White
14105,31,White
14106,111,White
14107,99,White
14109,35,White
14110,26,White
14113,13,White
14114,55,White
14115,69,White
14119,29,White
14122,65,White
14125,37,White
14128,57,White
14129,45,White
14130,39,White
14132,87,White
14135,67,White
14137,75,White
14141,48,White
14143,51,White
14145,93,White
14146,93,White
14148,65,White
14150,67,White
14152,19,White
14156,41,White
14158,103,White
14159,65,White
14160,47,White
14162,37,White
14167,58,White
14169,71,White
14170,50,White
14171,15,White
14172,7,White
14179,3,White
14180,55,White
14181,25,White
14182,2,White
14184,13,White
14185,13,White
14188,59,White
14189,91,White
14190,53,White
14193,33,White
14194,107,White
14196,43,White
14198,95,White
14200,83,White
14203,45,White
14204,22,White
14205,19,White
14206,12,White
14209,31,White
14211,43,White
14212,49,White
14216,43,White
14217,81,White
14218,83,White
14219,39,White
14221,27,White
14226,69,White
14231,53,White
14232,23,White
14233,11,White
14235,43,White
14236,21,White
14240,16,White
14242,45,White
14244,49,White
14247,55,White
14248,33,White
14249,73,White
14251,83,White
14252,75,White
14253,23,White
14256,19,White
14257,41,White
14259,31,White
14260,83,White
14262,53,White
14263,29,White
14265,57,White
14266,29,White
14267,29,White
14269,61,White
14270,63,White
14271,19,White
14275,15,White
14277,31,White
14278,37,White
14279,51,White
14282,19,White
14284,94,White
14287,23,White
14288,15,White
14289,63,White
14290,107,White
14292,29,White
14294,33,White
14296,111,White
14297,67,White
14298,51,White
14301,55,White
14306,5,White
14310,127,White
14312,49,White
14315,14,White
14318,39,White
14320,41,White
14324,81,White
14325,71,White
14327,69,White
14329,45,White
14333,111,White
14334,83,White
14336,73,White
14338,63,White
14340,29,White
14343,77,White
14346,11,White
14347,25,White
14351,59,White
14352,95,White
14354,33,White
14355,45,White
14359,9,White
14362,64,White
14372,103,White
14373,49,White
14374,87,White
14376,30,White
14379,103,White
14380,21,White
14383,85,White
14384,45,White
14386,69,White
14387,41,White
14389,25,White
14392,43,White
14393,40,White
14394,37,White
14395,55,White
14396,49,White
14405,33,White
14407,53,White
14413,28,White
14414,52,White
14416,31,White
14417,11,White
14418,38,White
14420,23,White
14422,35,White
14423,23,White
14424,73,White
14426,17,White
14428,27,White
14430,15,White
14431,97,White
14433,119,White
14434,43,White
14436,48,White
14438,129,White
14440,53,White
14444,39,White
14445,133,White
14446,35,White
14449,21,White
14450,41,White
14452,29,White
14453,37,White
14455,79,White
14460,49,White
14462,117,White
14464,75,White
14466,91,White
14467,73,White
14469,45,White
14470,98,White
14473,31,White
14474,61,White
14475,107,White
14476,85,White
14478,91,White
14482,59,White
14484,63,White
14488,22,White
14489,103,White
14490,115,White
14491,67,White
14492,85,White
14499,17,White
14500,39,White
14505,39,White
14507,34,White
14510,55,White
14511,59,White
14513,29,White
14514,72,White
14515,63,White
14522,63,White
14524,51,White
14526,31,White
14529,109,White
14530,47,White
14532,109,White
14534,75,White
14536,105,White
14537,69,White
14541,109,White
14542,17,White
14543,47,White
14545,15,White
14546,45,White
14547,45,White
14549,77,White
14550,43,White
14551,81,White
14552,139,White
14556,87,White
14557,135,White
14560,63,White
14564,59,White
14566,19,White
14570,38,White
14573,37,White
14578,16,White
14579,29,White
14580,81,White
14581,55,White
14582,67,White
14584,14,White
14585,28,White
14589,61,White
14591,67,White
14595,107,White
14597,63,White
14599,55,White
14600,85,White
14602,55,White
14611,24,White
14612,53,White
14613,25,White
14614,85,White
14615,119,White
14616,15,White
14620,37,White
14625,85,White
14629,127,White
14631,98,White
14635,95,White
14636,28,White
14638,49,White
14643,55,White
14644,33,White
14645,61,White
14649,37,White
14651,33,White
14654,31,White
14657,81,White
14660,79,White
14663,47,White
14667,37,White
14668,47,White
14669,39,White
14670,15,White
14674,75,White
14677,55,White
14678,75,White
14681,17,White
14683,41,White
14689,67,White
14692,65,White
14693,69,White
14694,65,White
14695,61,White
14696,65,White
14699,69,White
14700,59,White
14705,119,White
14707,73,White
14709,9,White
14712,25,White
14713,113,White
14715,27,White
14718,29,White
14722,125,White
14726,51,White
14727,55,White
14728,43,White
14729,87,White
14730,73,White
14731,62,White
14733,77,White
14734,37,White
14735,8,White
14737,53,White
14738,49,White
14741,77,White
14745,41,White
14747,39,White
14749,53,White
14756,61,White
14760,51,White
14762,36,White
14764,87,White
14766,111,White
14767,27,White
14770,25,White
14775,61,White
14776,63,White
14779,33,White
14780,17,White
14783,47,White
14784,25,White
14785,71,White
14786,57,White
14788,17,White
14790,23,White
14792,11,White
14793,14,White
14794,27,White
14796,37,White
14797,23,White
14798,32,White
14799,17,White
14801,55,White
14802,37,White
14804,24,White
14806,2,White
14807,68,White
14808,13,White
14809,30,White
14810,29,White
14811,19,White
14813,99,White
14814,22,White
14815,31,White
14817,21,White
14819,42,White
14820,43,White
14821,32,White
14823,5,White
14824,39,White
14825,33,White
14826,43,White
14827,59,White
14830,49,White
14831,73,White
14834,25,White
14837,79,White
14841,97,White
14843,63,White
14845,85,White
14848,15,White
14850,70,White
14851,51,White
14852,92,White
14854,46,White
14856,61,White
14857,39,White
14858,39,White
14859,25,White
14860,81,White
14862,35,White
14863,43,White
14866,121,White
14867,47,White
14868,83,White
14871,51,White
14872,65,White
14873,83,White
14876,15,White
14879,93,White
14880,123,White
14883,47,White
14885,45,White
14887,45,White
14888,77,White
14889,81,White
14893,27,White
14902,101,White
14903,45,White
14904,73,White
14905,59,White
14906,7,White
14907,7,White
14910,23,White
14913,77,White
14914,18,White
14915,43,White
14917,91,White
14918,31,White
14919,13,White
14921,47,White
14922,50,White
14923,83,White
14924,53,White
14925,47,White
14926,47,White
14928,71,White
14929,53,White
14932,61,White
14935,67,White
14939,97,White
14941,59,White
14944,45,White
14948,47,White
14950,40,White
14951,67,White
14952,89,White
14953,37,White
14954,83,White
14956,43,White
14957,55,White
14958,67,White
14960,47,White
14963,43,White
14964,13,White
14966,47,White
14967,16,White
14968,19,White
14969,49,White
14971,63,White
14972,41,White
14973,55,White
14974,15,White
14975,42,White
14978,20,White
14980,51,White
14982,47,White
14985,91,White
14987,23,White
14988,37,White
14990,18,White
14991,17,White
14992,33,White
14994,35,White
14995,32,White
14996,61,White
15000,68,White
15001,26,White
15005,9,White
15008,5,White
15009,59,White
15010,113,White
15015,41,White
15016,43,White
15017,17,White
15018,37,White
15022,77,White
15024,22,White
15033,97,White
15036,43,White
15038,77,White
15040,3,White
15041,89,White
15042,63,White
15043,69,White
15045,63,White
15046,99,White
15052,43,White
15056,27,White
15057,117,White
15058,43,White
15060,63,White
15067,59,White
15068,63,White
15073,31,White
15076,83,White
15077,61,White
15079,77,White
15082,51,White
15085,25,White
15086,94,White
15088,53,White
15089,77,White
15093,108,White
15094,27,White
15095,71,White
15097,45,White
15100,127,White
15109,49,White
15113,65,White
15114,41,White
15116,55,White
15117,33,White
15118,39,White
15119,27,White
15120,61,White
15121,39,White
15122,45,White
15123,71,White
15124,71,White
15125,51,White
15126,37,White
15129,31,White
15131,41,White
15134,57,White
15136,33,White
15137,41,White
15138,48,White
15139,39,White
15141,51,White
15142,29,White
15143,69,White
15144,17,White
15146,49,White
15147,47,White
15148,53,White
15151,57,White
15152,19,White
15155,67,White
15156,109,White
15157,71,White
15159,41,White
15160,65,White
15162,15,White
15163,39,White
15164,31,White
15165,36,White
15166,63,White
15168,17,White
15171,133,White
15172,21,White
15173,115,White
15174,37,White
15176,61,White
15177,3,White
15178,117,White
15179,73,White
15181,97,White
15183,73,White
15186,17,White
15188,57,White
15189,15,White
15190,91,White
15192,49,White
15193,53,White
15195,61,White
15198,39,White
15200,39,White
15201,43,White
15203,15,White
15205,105,White
15206,19,White
15209,31,White
15210,15,White
15211,41,White
15214,53,White
15216,65,White
15217,26,White
15218,51,White
15219,103,White
15227,41,White
15228,57,White
15230,36,White
15231,79,White
15232,79,White
15234,65,White
15236,75,White
15237,41,White
15238,69,White
15240,33,White
15246,81,White
15247,51,White
15248,37,White
15250,79,White
15252,95,White
15256,45,White
15258,39,White
15259,48,White
15260,63,White
15261,63,White
15262,59,White
15265,137,White
15266,35,White
15267,34,White
15270,69,White
15271,91,White
15272,49,White
15273,40,White
15275,25,White
15279,127,White
15280,65,White
15281,31,White
15282,39,White
15283,15,White
15284,31,White
15285,55,White
15286,39,White
15287,63,White
15289,27,White
15290,79,White
15291,65,White
15293,20,White
15294,41,White
15296,101,White
15303,5,White
15306,71,White
15310,57,White
15311,33,White
15312,39,White
15314,21,White
15315,55,White
15316,18,White
15322,63,White
15326,27,White
15330,55,White
15331,71,White
15335,65,White
15336,27,White
15339,79,White
15342,65,White
15345,49,White
15346,43,White
15348,91,White
15349,57,White
15350,127,White
15352,47,White
15353,59,White
15355,45,White
15357,19,White
15360,37,White
15363,11,White
15364,77,White
15366,37,White
15367,89,White
15369,30,White
15370,77,White
15372,43,White
15373,37,White
15374,53,White
15376,91,White
15378,51,White
15379,43,White
15380,77,White
15382,85,White
15384,53,White
15386,26,White
15387,52,White
15388,139,White
15392,23,White
15393,9,White
15394,43,White
15398,73,White
15401,57,White
15402,35,White
15403,39,White
15404,31,White
15405,47,White
15406,137,White
15410,59,White
15411,109,White
15412,69,White
15413,55,White
15416,109,White
15417,90,White
15418,63,White
15421,31,White
15425,43,White
15426,103,White
15430,49,White
15431,25,White
15433,45,White
15435,123,White
15436,43,White
15437,39,White
15444,61,White
15445,31,White
15449,53,White
15455,105,White
15456,131,White
15458,105,White
15459,55,White
15461,87,White
15463,53,White
15464,75,White
15467,49,White
15468,87,White
15470,107,White
15474,81,White
15475,129,White
15477,123,White
15479,31,White
15480,101,White
15482,97,White
15486,31,White
15489,66,White
15492,27,White
15495,51,White
15497,89,White
15499,31,White
15500,101,White
15501,37,White
15504,30,White
15507,57,White
15509,41,White
15510,81,White
15511,45,White
15512,27,White
15515,48,White
15517,63,White
15519,53,White
15520,77,White
15521,54,White
15526,51,White
15527,86,White
15528,109,White
15532,53,White
15533,93,White
15537,53,White
15539,37,White
15540,57,White
15542,65,White
15544,49,White
15545,50,White
15546,49,White
15547,55,White
15550,109,White
15551,55,White
15552,57,White
15555,41,White
15556,19,White
15557,75,White
15558,55,White
15560,73,White
15561,19,White
15564,55,White
15567,135,White
15568,55,White
15571,28,White
15573,18,White
15575,63,White
15576,51,White
15579,37,White
15580,39,White
15581,105,White
15582,20,White
15583,69,White
15584,41,White
15585,57,White
15586,91,White
15587,87,White
15590,81,White
15591,111,White
15593,59,White
15594,53,White
15596,111,White
15599,35,White
15600,53,White
15601,47,White
15603,19,White
15606,101,White
15607,57,White
15611,107,White
15613,33,White
15614,69,White
15615,57,White
15616,37,White
15617,47,White
15621,85,White
15622,125,White
15623,61,White
15625,89,White
15627,49,White
15629,77,White
15631,43,White
15634,23,White
15635,132,White
15636,121,White
15637,50,White
15638,51,White
15639,45,White
15641,45,White
15643,19,White
15644,70,White
15645,27,White
15646,99,White
15649,61,White
15650,33,White
15651,85,White
15652,45,White
15654,43,White
15655,43,White
15656,17,White
15657,113,White
15660,23,White
15661,39,White
15662,63,White
15664,24,White
15666,25,White
15670,63,White
15671,75,White
15672,33,White
15677,41,White
15678,37,White
15679,73,White
15681,41,White
15685,49,White
15686,55,White
15687,83,White
15692,37,White
15693,18,White
15694,47,White
15696,71,White
15697,71,White
15698,67,White
15699,75,White
15700,43,White
15702,69,White
15703,24,White
15705,73,White
15706,31,White
15707,37,White
15709,57,White
15710,29,White
15713,87,White
15715,53,White
15716,41,White
15718,63,White
15724,64,White
15727,61,White
15729,45,White
15732,37,White
15733,119,White
15734,45,White
15735,46,White
15740,91,White
15741,3,White
15742,45,White
15745,101,White
15747,65,White
15749,61,White
15752,39,White
15753,43,White
15755,69,White
15759,65,White
15761,51,White
15763,129,White
15768,107,White
15770,19,White
15772,39,White
15773,57,White
15774,43,White
15775,79,White
15776,103,White
15779,67,White
15781,113,White
15782,13,White
15786,37,White
15791,55,White
15792,48,White
15797,32,White
15799,95,White
15800,55,White
15802,83,White
15803,30,White
15805,123,White
15809,39,White
15811,109,White
15813,49,White
15814,77,White
15815,95,White
15821,43,White
15822,59,White
15825,97,White
15826,62,White
15829,71,White
15831,45,White
15832,41,White
15835,59,White
15839,69,White
15840,41,White
15841,69,White
15845,42,White
15848,23,White
15850,62,White
15851,57,White
15853,17,White
15854,37,White
15855,81,White
15857,19,White
15858,46,White
15862,21,White
15863,21,White
15867,9,White
15869,25,White
15871,67,White
15872,31,White
15873,57,White
15874,61,White
15876,39,White
15877,47,White
15878,91,White
15879,14,White
15882,73,White
15884,31,White
15888,117,White
15891,51,White
15892,74,White
15894,71,White
15895,33,White
15897,107,White
15899,23,White
15900,27,White
15902,31,White
15903,41,White
15904,12,White
15905,23,White
15906,87,White
15908,72,White
15910,41,White
15912,73,White
15914,107,White
15915,29,White
15918,51,White
15919,79,White
15922,139,White
15924,139,White
15927,61,White
15929,43,White
15931,57,White
15935,101,White
15936,93,White
15938,47,White
15942,81,White
15945,41,White
15946,31,White
15947,59,White
15948,31,White
15951,47,White
15954,71,White
15961,77,White
15963,39,White
15965,33,White
15967,53,White
15968,53,White
15969,49,White
15971,97,White
15972,61,White
15973,77,White
15974,49,White
15976,43,White
15977,35,White
15978,74,White
15983,87,White
15985,107,White
15986,55,White
15989,113,White
15991,87,White
15994,64,White
15999,19,White
16000,61,White
16001,55,White
16002,55,White
16003,17,White
16005,130,White
16008,135,White
16009,119,White
16010,59,White
16011,81,White
16014,71,White
16015,45,White
16016,103,White
16017,41,White
16023,81,White
16024,35,White
16028,46,White
16029,95,White
16031,51,White
16033,27,White
16040,39,White
16041,33,White
16042,59,White
16043,45,White
16044,45,White
16045,46,White
16046,37,White
16048,3,White
16049,3,White
16051,65,White
16053,47,White
16055,25,White
16060,45,White
16061,105,White
16064,15,White
16065,47,White
16066,105,White
16068,123,White
16069,73,White
16070,71,White
16074,17,White
16076,67,White
16078,41,White
16079,101,White
16080,111,White
16081,127,White
16082,46,White
16085,89,White
16087,45,White
16088,49,White
16094,89,White
16095,35,White
16096,65,White
16097,75,White
16098,73,White
16103,75,White
16106,93,White
16107,111,White
16108,41,White
16112,40,White
16114,59,White
16117,129,White
16120,41,White
16121,34,White
16122,29,White
16124,73,White
16125,71,White
16128,35,White
16131,57,White
16133,59,White
16137,91,White
16138,93,White
16140,19,White
16143,45,White
16145,53,White
16151,47,White
16154,69,White
16155,49,White
16157,95,White
16159,33,White
16160,83,White
16163,89,White
16164,15,White
16166,66,White
16167,67,White
16170,75,White
16173,83,White
16174,57,White
16175,69,White
16176,51,White
16178,33,White
16179,73,White
16181,95,White
16182,45,White
16183,51,White
16185,129,White
16187,61,White
16188,41,White
16192,103,White
16193,39,White
16195,59,White
16196,64,White
16201,53,White
16202,35,White
16203,49,White
16204,43,White
16205,65,White
16206,57,White
16212,21,White
16213,87,White
16214,53,White
16215,61,White
16216,33,White
16217,54,White
16218,101,White
16219,63,White
16220,135,White
16222,65,White
16225,41,White
16230,31,White
16232,23,White
16234,27,White
16238,29,White
16240,97,White
16242,73,White
16245,81,White
16248,9,White
16250,73,White
16252,31,White
16255,13,White
16256,125,White
16257,37,White
16258,78,White
16260,17,White
16261,33,White
16264,15,White
16266,59,White
16272,53,White
16273,105,White
16275,13,White
16277,15,White
16278,33,White
16279,73,White
16283,21,White
16284,27,White
16286,87,White
16287,51,White
16288,27,White
16289,47,White
16292,59,White
16294,20,White
16295,51,White
16297,53,White
16299,7,White
16301,47,White
16303,55,White
16305,55,White
16306,79,White
16307,39,White
16309,23,White
16315,85,White
16316,63,White
16317,77,White
16318,119,White
16319,87,White
16320,57,White
16323,73,White
16324,27,White
16327,113,White
16328,46,White
16329,16,White
16330,73,White
16332,51,White
16334,95,White
16335,18,White
16337,9,White
16339,59,White
16340,85,White
16342,15,White
16346,81,White
16349,49,White
16351,65,White
16355,19,White
16356,105,White
16360,33,White
16362,9,White
16363,79,White
16364,49,White
16366,79,White
16367,16,White
16369,41,White
16370,65,White
16372,59,White
16373,37,White
16376,67,White
16378,42,White
16380,63,White
16383,7,White
16384,107,White
16385,37,White
16387,101,White
16390,69,White
16392,19,White
16393,75,White
16400,117,White
16402,65,White
16403,37,White
16404,39,White
16405,35,White
16408,31,White
16410,13,White
16412,69,White
16413,48,White
16416,43,White
16418,75,White
16419,39,White
16420,41,White
16423,61,White
16425,37,White
16426,125,White
16430,63,White
16431,49,White
16432,39,White
16435,105,White
16437,35,White
16439,83,White
16440,89,White
