,turns,winner
7877,70,Black
7878,34,Black
7879,78,Black
7882,74,Black
7883,64,Black
7887,66,Black
7888,40,Black
7890,56,Black
7891,74,Black
7892,86,Black
7893,55,Black
7894,31,Black
7900,60,Black
7901,54,Black
7904,90,Black
7909,118,Black
7910,70,Black
7912,76,Black
7913,12,Black
7914,38,Black
7916,98,Black
7918,2,Black
7919,26,Black
7920,52,Black
7922,108,Black
7924,86,Black
7926,70,Black
7929,32,Black
7931,84,Black
7935,65,Black
7936,72,Black
7938,50,Black
7940,46,Black
7941,40,Black
7945,116,Black
7946,30,Black
7947,56,Black
7948,24,Black
7952,30,Black
7954,120,Black
7955,47,Black
7958,70,Black
7959,70,Black
7960,74,Black
7965,64,Black
7967,66,Black
7968,20,Black
7970,58,Black
7972,126,Black
7973,30,Black
7974,44,Black
7976,33,Black
7977,102,Black
7983,52,Black
7989,31,Black
7993,30,Black
7995,84,Black
7998,96,Black
8003,140,Black
8007,44,Black
8008,111,Black
8010,39,Black
8011,52,Black
8014,64,Black
8018,136,Black
8020,60,Black
8021,34,Black
8023,46,Black
8024,40,Black
8025,37,Black
8026,72,Black
8028,50,Black
8030,32,Black
8042,38,Black
8043,26,Black
8044,62,Black
8045,48,Black
8046,34,Black
8047,26,Black
8048,72,Black
8050,62,Black
8051,82,Black
8055,78,Black
8056,36,Black
8057,36,Black
8059,112,Black
8061,28,Black
8062,66,Black
8064,106,Black
8065,30,Black
8067,32,Black
8069,52,Black
8071,52,Black
8073,30,Black
8076,36,Black
8080,116,Black
8081,136,Black
8082,126,Black
8083,16,Black
8084,44,Black
8085,32,Black
8086,50,Black
8087,30,Black
8089,74,Black
8090,98,Black
8092,86,Black
8095,68,Black
8096,38,Black
8097,36,Black
8102,80,Black
8103,52,Black
8105,24,Black
8107,118,Black
8108,54,Black
8110,50,Black
8112,62,Black
8114,110,Black
8115,116,Black
8117,80,Black
8118,100,Black
8120,98,Black
8121,98,Black
8124,46,Black
8125,56,Black
8126,102,Black
8130,76,Black
8132,54,Black
8135,58,Black
8138,27,Black
8145,58,Black
8146,86,Black
8148,54,Black
8153,30,Black
8155,66,Black
8156,78,Black
8157,62,Black
8160,56,Black
8161,66,Black
8162,80,Black
8168,60,Black
8170,80,Black
8171,58,Black
8173,50,Black
8176,124,Black
8179,118,Black
8180,58,Black
8183,126,Black
8186,62,Black
8188,56,Black
8189,84,Black
8190,109,Black
8192,42,Black
8195,78,Black
8196,106,Black
8197,66,Black
8200,76,Black
8203,104,Black
8207,30,Black
8209,96,Black
8210,32,Black
8211,66,Black
8213,118,Black
8215,82,Black
8217,52,Black
8218,54,Black
8223,70,Black
8228,50,Black
8230,66,Black
8232,68,Black
8233,98,Black
8241,40,Black
8243,38,Black
8245,40,Black
8246,64,Black
8251,70,Black
8253,14,Black
8255,22,Black
8259,42,Black
8260,64,Black
8261,56,Black
8263,38,Black
8265,88,Black
8266,54,Black
8267,126,Black
8269,114,Black
8270,94,Black
8271,82,Black
8276,94,Black
8277,38,Black
8280,126,Black
8281,114,Black
8290,94,Black
8291,98,Black
8292,70,Black
8293,61,Black
8294,104,Black
8296,60,Black
8297,56,Black
8302,122,Black
8306,57,Black
8307,52,Black
8309,52,Black
8311,23,Black
8312,20,Black
8315,22,Black
8316,64,Black
8317,130,Black
8322,66,Black
8324,130,Black
8325,50,Black
8326,48,Black
8328,18,Black
8329,56,Black
8332,62,Black
8335,60,Black
8336,50,Black
8340,132,Black
8341,46,Black
8345,52,Black
8346,30,Black
8349,38,Black
8350,52,Black
8354,54,Black
8355,48,Black
8357,31,Black
8359,64,Black
8360,44,Black
8361,86,Black
8362,60,Black
8363,94,Black
8367,76,Black
8368,56,Black
8369,50,Black
8371,72,Black
8373,36,Black
8376,54,Black
8380,44,Black
8382,52,Black
8383,66,Black
8386,50,Black
8388,70,Black
8390,74,Black
8392,88,Black
8394,28,Black
8396,40,Black
8398,80,Black
8403,62,Black
8404,94,Black
8408,104,Black
8411,58,Black
8412,72,Black
8413,30,Black
8415,44,Black
8418,56,Black
8419,34,Black
8423,40,Black
8426,40,Black
8428,104,Black
8430,40,Black
8434,57,Black
8436,38,Black
8438,58,Black
8440,98,Black
8441,33,Black
8444,2,Black
8447,48,Black
8450,64,Black
8454,76,Black
8456,110,Black
8457,68,Black
8458,26,Black
8460,84,Black
8461,44,Black
8464,40,Black
8465,55,Black
8467,68,Black
8470,54,Black
8472,57,Black
8473,82,Black
8474,46,Black
8475,30,Black
8477,68,Black
8481,78,Black
8485,22,Black
8487,39,Black
8490,72,Black
8498,110,Black
8501,30,Black
8504,50,Black
8506,26,Black
8507,84,Black
8516,14,Black
8518,12,Black
8522,82,Black
8524,70,Black
8527,122,Black
8528,94,Black
8533,64,Black
8536,20,Black
8537,50,Black
8543,56,Black
8545,56,Black
8546,80,Black
8547,79,Black
8554,64,Black
8555,94,Black
8558,82,Black
8562,96,Black
8568,43,Black
8570,37,Black
8573,70,Black
8575,54,Black
8576,64,Black
8577,78,Black
8579,64,Black
8583,114,Black
8585,92,Black
8588,70,Black
8592,76,Black
8597,50,Black
8600,44,Black
8601,60,Black
8602,26,Black
8603,46,Black
8607,64,Black
8613,40,Black
8614,62,Black
8616,96,Black
8617,46,Black
8619,82,Black
8621,40,Black
8625,30,Black
8629,20,Black
8630,31,Black
8634,118,Black
8637,94,Black
8639,60,Black
8640,36,Black
8641,132,Black
8642,68,Black
8645,60,Black
8646,120,Black
8647,78,Black
8648,24,Black
8651,86,Black
8652,34,Black
8653,58,Black
8655,44,Black
8658,60,Black
8660,54,Black
8663,96,Black
8665,16,Black
8666,2,Black
8668,72,Black
8671,52,Black
8678,120,Black
8679,62,Black
8681,52,Black
8682,52,Black
8684,95,Black
8688,58,Black
8693,16,Black
8694,4,Black
8695,76,Black
8696,58,Black
8697,78,Black
8699,58,Black
8700,76,Black
8703,74,Black
8712,70,Black
8713,40,Black
8715,36,Black
8716,62,Black
8717,44,Black
8723,16,Black
8730,65,Black
8731,58,Black
8732,79,Black
8734,88,Black
8735,62,Black
8737,16,Black
8739,44,Black
8744,26,Black
8745,42,Black
8747,46,Black
8750,84,Black
8751,56,Black
8752,32,Black
8753,88,Black
8755,48,Black
8756,26,Black
8757,100,Black
8758,56,Black
8760,42,Black
8761,80,Black
8763,112,Black
8764,44,Black
8768,82,Black
8772,20,Black
8774,98,Black
8776,58,Black
8777,16,Black
8781,68,Black
8785,60,Black
8788,50,Black
8789,16,Black
8791,40,Black
8796,68,Black
8800,90,Black
8804,52,Black
8806,74,Black
8807,66,Black
8808,6,Black
8809,44,Black
8812,39,Black
8817,24,Black
8819,24,Black
8821,16,Black
8822,29,Black
8826,68,Black
8827,62,Black
8828,110,Black
8829,49,Black
8832,39,Black
8833,44,Black
8834,50,Black
8838,55,Black
8841,105,Black
8842,48,Black
8843,77,Black
8844,38,Black
8845,48,Black
8847,35,Black
8852,52,Black
8855,70,Black
8856,48,Black
8857,94,Black
8858,70,Black
8861,30,Black
8862,58,Black
8863,28,Black
8865,52,Black
8868,40,Black
8870,94,Black
8873,64,Black
8875,48,Black
8879,60,Black
8881,68,Black
8882,92,Black
8884,74,Black
8885,51,Black
8887,90,Black
8892,60,Black
8895,92,Black
8897,80,Black
8905,44,Black
8908,48,Black
8910,58,Black
8911,74,Black
8914,71,Black
8916,42,Black
8917,90,Black
8918,28,Black
8921,73,Black
8922,33,Black
8928,47,Black
8931,51,Black
8932,56,Black
8935,102,Black
8936,94,Black
8939,60,Black
8940,71,Black
8946,40,Black
8947,75,Black
8948,56,Black
8949,48,Black
8951,40,Black
8953,37,Black
8957,112,Black
8958,56,Black
8959,64,Black
8961,74,Black
8962,32,Black
8966,114,Black
8968,102,Black
8969,82,Black
8970,50,Black
8972,48,Black
8973,40,Black
8974,94,Black
8975,57,Black
8978,78,Black
8980,38,Black
8983,48,Black
8984,52,Black
8988,56,Black
8989,42,Black
8995,80,Black
8996,32,Black
8997,88,Black
8998,106,Black
9001,54,Black
9003,94,Black
9007,62,Black
9009,52,Black
9011,14,Black
9013,102,Black
9014,48,Black
9018,62,Black
9019,66,Black
9020,90,Black
9021,44,Black
9022,89,Black
9023,92,Black
9025,30,Black
9032,58,Black
9035,122,Black
9036,24,Black
9038,62,Black
9039,84,Black
9040,44,Black
9043,26,Black
9044,24,Black
9046,58,Black
9048,36,Black
9049,66,Black
9051,88,Black
9052,42,Black
9054,15,Black
9056,84,Black
9060,29,Black
9063,51,Black
9066,22,Black
9067,58,Black
9068,92,Black
9069,76,Black
9073,90,Black
9076,52,Black
9078,80,Black
9079,20,Black
9080,18,Black
9087,114,Black
9088,86,Black
9091,92,Black
9095,34,Black
9097,92,Black
9099,66,Black
9100,72,Black
9101,102,Black
9104,32,Black
9107,50,Black
9109,45,Black
9114,126,Black
9117,40,Black
9122,10,Black
9124,78,Black
9129,54,Black
9134,30,Black
9140,97,Black
9141,36,Black
9142,55,Black
9144,52,Black
9145,62,Black
9146,36,Black
9147,68,Black
9148,50,Black
9149,34,Black
9150,30,Black
9151,29,Black
9153,22,Black
9155,56,Black
9158,16,Black
9159,78,Black
9160,81,Black
9163,32,Black
9164,54,Black
9166,26,Black
9168,96,Black
9169,42,Black
9173,62,Black
9174,78,Black
9175,78,Black
9177,58,Black
9178,40,Black
9181,24,Black
9183,56,Black
9184,12,Black
9187,52,Black
9188,58,Black
9189,74,Black
9192,23,Black
9197,37,Black
9198,77,Black
9204,114,Black
9205,44,Black
9209,106,Black
9210,76,Black
9214,57,Black
9218,96,Black
9219,114,Black
9221,126,Black
9223,94,Black
9225,116,Black
9231,22,Black
9235,58,Black
9238,34,Black
9239,44,Black
9240,30,Black
9241,50,Black
9242,88,Black
9243,76,Black
9245,60,Black
9248,69,Black
9249,45,Black
9254,18,Black
9258,53,Black
9259,90,Black
9269,50,Black
9272,38,Black
9274,48,Black
9275,40,Black
9276,70,Black
9277,72,Black
9278,66,Black
9279,76,Black
9282,49,Black
9283,70,Black
9284,38,Black
9288,50,Black
9289,30,Black
9290,50,Black
9291,10,Black
9293,20,Black
9296,34,Black
9297,40,Black
9300,19,Black
9303,78,Black
9304,38,Black
9305,32,Black
9306,56,Black
9307,34,Black
9309,74,Black
9310,62,Black
9311,60,Black
9313,24,Black
9314,66,Black
9318,20,Black
9319,35,Black
9323,30,Black
9327,30,Black
9328,62,Black
9330,44,Black
9332,50,Black
9333,74,Black
9334,94,Black
9336,34,Black
9341,88,Black
9343,29,Black
9345,52,Black
9348,24,Black
9350,66,Black
9351,66,Black
9354,54,Black
9355,49,Black
9360,52,Black
9361,64,Black
9362,46,Black
9364,16,Black
9368,40,Black
9369,58,Black
9370,106,Black
9371,74,Black
9373,40,Black
9374,44,Black
9378,74,Black
9379,62,Black
9383,136,Black
9390,49,Black
9393,56,Black
9397,70,Black
9398,55,Black
9400,110,Black
9403,72,Black
9411,82,Black
9414,36,Black
9415,68,Black
9417,10,Black
9419,10,Black
9420,16,Black
9421,18,Black
9422,26,Black
9423,17,Black
9424,112,Black
9425,84,Black
9426,44,Black
9427,84,Black
9429,55,Black
9432,48,Black
9435,32,Black
9436,28,Black
9437,52,Black
9438,48,Black
9440,84,Black
9441,51,Black
9444,25,Black
9445,78,Black
9446,20,Black
9450,80,Black
9451,88,Black
9453,35,Black
9454,43,Black
9459,78,Black
9460,56,Black
9464,72,Black
9466,69,Black
9467,82,Black
9468,16,Black
9470,54,Black
9474,62,Black
9475,56,Black
9485,46,Black
9486,56,Black
9487,68,Black
9489,16,Black
9491,48,Black
9492,68,Black
9493,130,Black
9494,94,Black
9495,46,Black
9496,34,Black
9497,46,Black
9500,56,Black
9501,106,Black
9505,34,Black
9506,54,Black
9511,53,Black
9513,52,Black
9523,36,Black
9525,27,Black
9526,37,Black
9528,16,Black
9532,18,Black
9533,90,Black
9536,66,Black
9538,42,Black
9539,21,Black
9542,56,Black
9545,86,Black
9548,30,Black
9549,20,Black
9550,114,Black
9551,36,Black
9552,20,Black
9554,66,Black
9556,34,Black
9559,40,Black
9560,54,Black
9561,32,Black
9562,54,Black
9563,74,Black
9567,64,Black
9568,40,Black
9569,2,Black
9570,36,Black
9571,46,Black
9572,60,Black
9573,12,Black
9581,33,Black
9585,46,Black
9586,26,Black
9587,76,Black
9591,61,Black
9594,50,Black
9596,96,Black
9597,86,Black
9598,30,Black
9601,20,Black
9607,68,Black
9608,2,Black
9609,4,Black
9610,2,Black
9611,2,Black
9616,2,Black
9617,2,Black
9618,2,Black
9619,2,Black
9620,90,Black
9621,2,Black
9622,2,Black
9623,2,Black
9627,53,Black
9628,28,Black
9629,14,Black
9630,26,Black
9634,34,Black
9637,26,Black
9639,18,Black
9640,46,Black
9642,48,Black
9643,14,Black
9645,42,Black
9649,22,Black
9651,42,Black
9653,42,Black
9656,28,Black
9658,54,Black
9659,86,Black
9661,20,Black
9662,136,Black
9665,34,Black
9668,56,Black
9670,42,Black
9673,26,Black
9676,62,Black
9680,86,Black
9681,120,Black
9684,120,Black
9685,64,Black
9689,32,Black
9690,40,Black
9692,29,Black
9694,130,Black
9695,46,Black
9696,84,Black
9698,58,Black
9699,68,Black
9704,104,Black
9707,74,Black
9709,114,Black
9713,30,Black
9716,110,Black
9717,86,Black
9718,40,Black
9720,64,Black
9722,26,Black
9725,52,Black
9729,50,Black
9733,61,Black
9735,68,Black
9738,2,Black
9739,12,Black
9740,36,Black
9741,19,Black
9743,3,Black
9744,50,Black
9746,68,Black
9750,42,Black
9754,34,Black
9755,108,Black
9756,70,Black
9758,68,Black
9764,90,Black
9766,84,Black
9768,68,Black
9770,94,Black
9772,54,Black
9776,60,Black
9777,23,Black
9779,44,Black
9780,30,Black
9782,40,Black
9783,46,Black
9785,118,Black
9789,92,Black
9790,112,Black
9791,74,Black
9792,28,Black
9795,88,Black
9796,36,Black
9798,138,Black
9799,70,Black
9800,56,Black
9801,64,Black
9802,131,Black
9804,54,Black
9806,46,Black
9809,54,Black
9811,62,Black
9812,140,Black
9814,27,Black
9816,88,Black
9821,40,Black
9830,46,Black
9832,90,Black
9833,64,Black
9839,48,Black
9840,12,Black
9847,22,Black
9850,116,Black
9851,30,Black
9852,57,Black
9854,20,Black
9858,52,Black
9860,47,Black
9862,102,Black
9865,38,Black
9866,10,Black
9872,10,Black
9874,70,Black
9876,38,Black
9877,32,Black
9878,24,Black
9879,12,Black
9881,6,Black
9884,15,Black
9887,12,Black
9889,6,Black
9890,14,Black
9891,16,Black
9893,12,Black
9895,2,Black
9897,3,Black
9898,25,Black
9902,43,Black
9903,2,Black
9904,46,Black
9906,28,Black
9908,2,Black
9910,17,Black
9912,62,Black
9913,25,Black
9915,102,Black
9917,22,Black
9918,92,Black
9919,44,Black
9920,102,Black
9922,54,Black
9926,14,Black
9928,44,Black
9930,56,Black
9932,96,Black
9934,134,Black
9935,46,Black
9936,80,Black
9937,72,Black
9939,28,Black
9941,23,Black
9945,53,Black
9950,26,Black
9952,26,Black
9953,112,Black
9959,34,Black
9960,116,Black
9961,47,Black
9964,28,Black
9966,2,Black
9969,2,Black
9970,2,Black
9973,2,Black
9978,2,Black
9980,2,Black
9983,2,Black
9985,2,Black
9990,18,Black
9991,34,Black
9997,76,Black
9998,40,Black
9999,44,Black
10001,44,Black
10002,108,Black
10003,56,Black
10006,56,Black
10009,30,Black
10015,41,Black
10018,60,Black
10020,66,Black
10021,64,Black
10026,78,Black
10028,102,Black
10032,30,Black
10034,12,Black
10044,31,Black
10045,44,Black
10046,94,Black
10047,22,Black
10048,42,Black
10050,100,Black
10052,34,Black
10054,48,Black
10055,2,Black
10057,2,Black
10059,2,Black
10066,28,Black
10068,122,Black
10069,66,Black
10071,37,Black
10077,2,Black
10080,66,Black
10081,74,Black
10084,42,Black
10088,120,Black
10090,54,Black
10091,44,Black
10094,52,Black
10096,11,Black
10097,46,Black
10098,30,Black
10102,28,Black
10109,82,Black
10110,36,Black
10112,14,Black
10114,36,Black
10116,23,Black
10117,86,Black
10127,62,Black
10128,25,Black
10129,52,Black
10136,39,Black
10137,16,Black
10138,78,Black
10141,52,Black
10143,50,Black
10144,118,Black
10145,74,Black
10154,68,Black
10156,72,Black
10160,48,Black
10161,50,Black
10162,46,Black
10172,24,Black
10175,72,Black
10176,80,Black
10177,40,Black
10178,32,Black
10179,58,Black
10183,122,Black
10184,50,Black
10187,38,Black
10188,32,Black
10191,38,Black
10192,40,Black
10193,28,Black
10194,15,Black
10196,48,Black
10198,54,Black
10199,44,Black
10201,30,Black
10203,50,Black
10208,51,Black
10210,93,Black
10216,46,Black
10217,40,Black
10220,26,Black
10222,44,Black
10225,36,Black
10227,100,Black
10229,37,Black
10230,12,Black
10231,126,Black
10235,80,Black
10236,40,Black
10238,24,Black
10239,96,Black
10241,102,Black
10244,88,Black
10248,45,Black
10252,66,Black
10259,41,Black
10265,32,Black
10271,27,Black
10277,26,Black
10281,66,Black
10283,40,Black
10284,35,Black
10286,42,Black
10288,74,Black
10289,66,Black
10291,50,Black
10292,35,Black
10293,23,Black
10294,52,Black
10296,96,Black
10299,74,Black
10306,54,Black
10307,41,Black
10309,26,Black
10314,18,Black
10317,6,Black
10320,44,Black
10321,48,Black
10322,60,Black
10324,30,Black
10325,52,Black
10326,40,Black
10329,84,Black
10331,124,Black
10332,62,Black
10335,82,Black
10336,8,Black
10341,118,Black
10342,22,Black
10343,51,Black
10345,64,Black
10346,58,Black
10348,82,Black
10349,58,Black
10350,50,Black
10353,52,Black
10355,64,Black
10359,10,Black
10362,52,Black
10363,112,Black
10364,60,Black
10366,3,Black
10367,78,Black
10368,30,Black
10369,66,Black
10372,104,Black
10373,14,Black
10375,66,Black
10378,44,Black
10381,47,Black
10386,44,Black
10388,68,Black
10390,63,Black
10393,64,Black
10403,52,Black
10406,51,Black
10407,80,Black
10408,29,Black
10409,27,Black
10410,66,Black
10411,72,Black
10412,8,Black
10417,62,Black
10419,4,Black
10420,28,Black
10421,88,Black
10422,97,Black
10423,58,Black
10425,36,Black
10426,46,Black
10428,62,Black
10432,48,Black
10434,92,Black
10438,32,Black
10442,9,Black
10450,15,Black
10454,53,Black
10456,14,Black
10459,70,Black
10460,76,Black
10466,104,Black
10470,64,Black
10472,68,Black
10473,100,Black
10477,112,Black
10481,26,Black
10482,128,Black
10483,96,Black
10490,82,Black
10492,31,Black
10495,50,Black
10497,32,Black
10498,50,Black
10503,58,Black
10504,68,Black
10505,54,Black
10508,64,Black
10510,74,Black
10513,30,Black
10519,82,Black
10524,46,Black
10525,85,Black
10527,85,Black
10531,87,Black
10532,114,Black
10533,56,Black
10534,34,Black
10539,70,Black
10540,38,Black
10541,46,Black
10543,74,Black
10546,46,Black
10547,29,Black
10550,78,Black
10551,36,Black
10552,39,Black
10555,34,Black
10556,66,Black
10557,22,Black
10563,102,Black
10566,56,Black
10569,62,Black
10571,50,Black
10574,132,Black
10575,24,Black
10576,82,Black
10578,66,Black
10580,54,Black
10582,90,Black
10584,58,Black
10587,54,Black
10588,104,Black
10592,58,Black
10595,80,Black
10597,6,Black
10600,94,Black
10601,86,Black
10602,46,Black
10605,84,Black
10606,34,Black
10610,44,Black
10616,44,Black
10617,2,Black
10618,30,Black
10619,2,Black
10621,80,Black
10622,34,Black
10626,24,Black
10630,92,Black
10632,62,Black
10635,2,Black
10637,2,Black
10640,2,Black
10642,2,Black
10644,2,Black
10646,2,Black
10648,2,Black
10650,2,Black
10652,2,Black
10654,2,Black
10656,2,Black
10658,2,Black
10660,2,Black
10662,2,Black
10664,2,Black
10666,2,Black
10668,2,Black
10670,80,Black
10672,94,Black
10681,56,Black
10683,28,Black
10689,56,Black
10697,88,Black
10698,40,Black
10701,66,Black
10704,74,Black
10706,54,Black
10707,122,Black
10708,58,Black
10710,38,Black
10711,68,Black
10714,72,Black
10718,116,Black
10720,114,Black
10721,57,Black
10722,36,Black
10725,58,Black
10728,118,Black
10729,52,Black
10731,72,Black
10732,62,Black
10734,112,Black
10735,80,Black
10736,26,Black
10739,18,Black
10741,22,Black
10743,44,Black
10744,76,Black
10745,72,Black
10746,52,Black
10748,8,Black
10749,84,Black
10755,20,Black
10757,56,Black
10758,75,Black
10759,36,Black
10760,24,Black
10763,96,Black
10775,40,Black
10776,54,Black
10779,73,Black
10780,8,Black
10781,24,Black
10784,24,Black
10789,64,Black
10791,100,Black
10793,64,Black
10796,88,Black
10799,46,Black
10802,29,Black
10804,62,Black
10809,24,Black
10810,58,Black
10811,73,Black
10818,41,Black
10821,96,Black
10831,22,Black
10835,16,Black
10837,10,Black
10840,4,Black
10843,39,Black
10844,38,Black
10846,30,Black
10847,29,Black
10851,84,Black
10858,22,Black
10859,84,Black
10863,32,Black
10864,28,Black
10865,52,Black
10870,126,Black
10871,30,Black
10872,78,Black
10877,66,Black
10878,84,Black
10879,46,Black
10886,54,Black
10887,38,Black
10888,30,Black
10889,98,Black
10890,50,Black
10892,56,Black
10895,68,Black
10898,34,Black
10900,68,Black
10901,54,Black
10902,60,Black
10904,75,Black
10905,30,Black
10909,78,Black
10910,20,Black
10911,62,Black
10912,48,Black
10913,66,Black
10915,62,Black
10916,44,Black
10918,94,Black
10920,6,Black
10921,68,Black
10924,34,Black
10926,82,Black
10928,48,Black
10932,108,Black
10935,52,Black
10937,78,Black
10938,74,Black
10939,104,Black
10940,82,Black
10941,88,Black
10949,50,Black
10954,110,Black
10955,46,Black
10957,18,Black
10960,72,Black
10961,58,Black
10963,14,Black
10964,34,Black
10965,48,Black
10966,110,Black
10967,54,Black
10970,52,Black
10973,60,Black
10974,86,Black
10977,62,Black
10980,32,Black
10982,54,Black
10987,52,Black
10991,60,Black
10993,42,Black
10995,37,Black
10997,36,Black
10999,40,Black
11004,19,Black
11006,100,Black
11007,46,Black
11009,48,Black
11013,88,Black
11015,16,Black
11017,28,Black
11018,56,Black
11019,73,Black
11020,70,Black
11023,44,Black
11025,61,Black
11026,50,Black
11029,42,Black
11030,28,Black
11032,66,Black
11033,132,Black
11036,42,Black
11043,46,Black
11044,94,Black
11047,106,Black
11048,58,Black
11051,48,Black
11052,38,Black
11054,68,Black
11057,58,Black
11058,54,Black
11059,72,Black
11061,86,Black
11063,54,Black
11064,134,Black
11066,70,Black
11068,75,Black
11072,56,Black
11073,50,Black
11074,66,Black
11078,138,Black
11080,74,Black
11081,48,Black
11082,46,Black
11083,84,Black
11084,22,Black
11085,40,Black
11087,70,Black
11088,82,Black
11089,56,Black
11092,82,Black
11093,94,Black
11094,46,Black
11096,124,Black
11099,112,Black
11100,116,Black
11103,94,Black
11105,50,Black
11107,58,Black
11108,54,Black
11109,43,Black
11110,54,Black
11111,60,Black
11112,34,Black
11114,44,Black
11116,52,Black
11118,44,Black
11120,44,Black
11122,50,Black
11123,44,Black
11124,116,Black
11126,80,Black
11127,46,Black
11132,56,Black
11133,3,Black
11134,52,Black
11135,68,Black
11136,2,Black
11139,38,Black
11143,45,Black
11144,76,Black
11147,50,Black
11148,27,Black
11149,38,Black
11150,8,Black
11153,92,Black
11155,12,Black
11157,110,Black
11160,122,Black
11161,40,Black
11164,86,Black
11166,39,Black
11168,82,Black
11170,12,Black
11172,60,Black
11176,40,Black
11186,60,Black
11190,72,Black
11192,61,Black
11193,50,Black
11201,36,Black
11203,78,Black
11208,66,Black
11210,72,Black
11211,60,Black
11212,58,Black
11213,68,Black
11214,54,Black
11217,64,Black
11219,74,Black
11222,30,Black
11228,82,Black
11233,46,Black
11234,85,Black
11236,85,Black
11240,87,Black
11241,114,Black
11242,56,Black
11243,34,Black
11248,70,Black
11249,38,Black
11250,46,Black
11252,74,Black
11255,46,Black
11256,29,Black
11259,78,Black
11260,36,Black
11261,39,Black
11264,34,Black
11265,66,Black
11266,22,Black
11272,102,Black
11275,56,Black
11278,62,Black
11280,50,Black
11283,132,Black
11284,24,Black
11285,82,Black
11287,66,Black
11289,54,Black
11291,90,Black
11293,58,Black
11296,54,Black
11297,104,Black
11301,58,Black
11304,80,Black
11306,6,Black
11309,94,Black
11317,116,Black
11323,98,Black
11324,18,Black
11326,32,Black
11327,43,Black
11328,81,Black
11333,124,Black
11334,46,Black
11337,38,Black
11342,52,Black
11345,62,Black
11348,64,Black
11351,86,Black
11352,78,Black
11357,66,Black
11360,74,Black
11361,94,Black
11363,92,Black
11364,76,Black
11367,70,Black
11375,50,Black
11377,117,Black
11381,108,Black
11382,42,Black
11385,94,Black
11386,56,Black
11390,68,Black
11391,28,Black
11393,56,Black
11397,64,Black
11398,64,Black
11400,63,Black
11402,45,Black
11404,104,Black
11406,64,Black
11407,62,Black
11412,66,Black
11413,12,Black
11414,63,Black
11419,124,Black
11420,96,Black
11423,10,Black
11425,18,Black
11426,106,Black
11427,38,Black
11430,28,Black
11434,118,Black
11435,34,Black
11436,60,Black
11437,66,Black
11442,28,Black
11443,112,Black
11446,111,Black
11447,42,Black
11450,12,Black
11455,54,Black
11456,70,Black
11457,31,Black
11458,60,Black
11460,22,Black
11464,76,Black
11465,120,Black
11466,2,Black
11470,2,Black
11471,2,Black
11472,2,Black
11474,2,Black
11477,2,Black
11478,2,Black
11481,2,Black
11482,2,Black
11486,2,Black
11494,31,Black
11496,6,Black
11497,26,Black
11498,16,Black
11499,14,Black
11504,44,Black
11506,47,Black
11509,92,Black
11510,36,Black
11511,42,Black
11512,102,Black
11513,88,Black
11514,112,Black
11518,43,Black
11519,120,Black
11521,90,Black
11524,52,Black
11527,67,Black
11528,94,Black
11530,56,Black
11532,84,Black
11534,120,Black
11538,114,Black
11539,38,Black
11540,106,Black
11541,58,Black
11544,46,Black
11549,102,Black
11550,112,Black
11551,38,Black
11552,96,Black
11557,64,Black
11559,67,Black
11560,102,Black
11561,48,Black
11563,100,Black
11569,82,Black
11571,52,Black
11573,71,Black
11574,106,Black
11575,90,Black
11576,30,Black
11578,32,Black
11580,40,Black
11583,62,Black
11588,32,Black
11589,3,Black
11590,26,Black
11594,72,Black
11597,52,Black
11599,52,Black
11601,86,Black
11603,76,Black
11604,82,Black
11605,50,Black
11606,28,Black
11613,54,Black
11614,16,Black
11616,74,Black
11618,11,Black
11621,42,Black
11623,48,Black
11625,56,Black
11627,48,Black
11629,44,Black
11632,54,Black
11636,105,Black
11638,53,Black
11640,22,Black
11641,34,Black
11643,86,Black
11645,88,Black
11646,38,Black
11648,52,Black
11650,62,Black
11653,128,Black
11654,130,Black
11663,14,Black
11664,38,Black
11666,128,Black
11667,52,Black
11671,54,Black
11672,32,Black
11674,90,Black
11676,64,Black
11679,92,Black
11680,66,Black
11685,68,Black
11687,48,Black
11688,72,Black
11692,66,Black
11694,88,Black
11695,42,Black
11700,46,Black
11702,58,Black
11703,38,Black
11704,72,Black
11706,132,Black
11708,56,Black
11710,44,Black
11711,80,Black
11713,98,Black
11716,70,Black
11719,52,Black
11726,100,Black
11728,88,Black
11729,54,Black
11730,116,Black
11731,64,Black
11733,54,Black
11738,72,Black
11740,66,Black
11746,28,Black
11747,14,Black
11753,38,Black
11755,108,Black
11757,80,Black
11761,84,Black
11763,20,Black
11764,62,Black
11768,92,Black
11772,89,Black
11773,70,Black
11779,70,Black
11783,50,Black
11784,104,Black
11786,37,Black
11787,48,Black
11788,118,Black
11789,116,Black
11790,96,Black
11792,45,Black
11795,82,Black
11796,68,Black
11799,64,Black
11802,54,Black
11804,25,Black
11808,72,Black
11818,92,Black
11820,64,Black
11822,106,Black
11824,48,Black
11825,23,Black
11828,76,Black
11829,56,Black
11830,60,Black
11831,62,Black
11835,54,Black
11837,114,Black
11840,118,Black
11842,20,Black
11846,59,Black
11849,50,Black
11851,106,Black
11852,104,Black
11854,62,Black
11855,10,Black
11858,24,Black
11861,86,Black
11862,60,Black
11865,60,Black
11867,118,Black
11873,46,Black
11876,8,Black
11877,35,Black
11880,28,Black
11883,52,Black
11884,82,Black
11886,64,Black
